handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
fresnoairport,Fresno Yosemite International Airport,"fresno, ca",agency;agency leadership;tsa iir;airport security;pre checks,airport,36.7758493,-119.7181083,,,Airport,Fresno Yosemite International Airport,,dgm_tsa_mentioner_entities,cd84162e48a581657051e3e42c23ab1a,dgm_tsa_mentioner_entities__cd84162e48a581657051e3e42c23ab1a
gnvairport,Gainesville Regional Airport,"gainesville, fl",agency;agency leadership;tsa iir;airport security;pre checks,airport,29.6865485,-82.276659,,,Airport,Gainesville Regional Airport,,dgm_tsa_mentioner_entities,3673ffc861231b9850c93273e7a1a2eb,dgm_tsa_mentioner_entities__3673ffc861231b9850c93273e7a1a2eb
gfkairport,Grand Forks International Airport,"grand forks, nd",agency;agency leadership;tsa iir;airport security;pre checks,airport,47.942861,-97.176582,,,Airport,Grand Forks International Airport,,dgm_tsa_mentioner_entities,348eca2441c2ab4c7e5152cbcf5bea7c,dgm_tsa_mentioner_entities__348eca2441c2ab4c7e5152cbcf5bea7c
gjairport,Grand Junction Regional Airport,"grand junction, co",agency;agency leadership;tsa iir;airport security;pre checks,airport,39.1222307,-108.5291468,,,Airport,Grand Junction Regional Airport,,dgm_tsa_mentioner_entities,a6229010f51efbb04c63db478d797b07,dgm_tsa_mentioner_entities__a6229010f51efbb04c63db478d797b07
flygrford,Gerald R. Ford International Airport,"grand rapids, mi",agency;agency leadership;tsa iir;airport security;pre checks,airport,42.8846633,-85.5248434,,,Airport,Gerald R. Ford International Airport,,dgm_tsa_mentioner_entities,aa3aad9958e940e60420579abb8ef08f,dgm_tsa_mentioner_entities__aa3aad9958e940e60420579abb8ef08f
flygtf,Great Falls International Airport,"great falls, mt",agency;agency leadership;tsa iir;airport security;pre checks,airport,47.4825016,-111.3566299,,,Airport,Great Falls International Airport,,dgm_tsa_mentioner_entities,716c762223fd93e6f375339b69c8af16,dgm_tsa_mentioner_entities__716c762223fd93e6f375339b69c8af16
grbairport,Green Bay–Austin Straubel International Airport,"green bay, wi",agency;agency leadership;tsa iir;airport security;pre checks,airport,44.4923396,-88.1277541,,,Airport,Green Bay–Austin Straubel International Airport,,dgm_tsa_mentioner_entities,4aa9e849afef4dd726034f78448d13ae,dgm_tsa_mentioner_entities__4aa9e849afef4dd726034f78448d13ae
flyfrompti,Piedmont Triad International Airport,"greensboro, nc",agency;agency leadership;tsa iir;airport security;pre checks,airport,36.1043671,-79.9351805,,,Airport,Piedmont Triad International Airport,,dgm_tsa_mentioner_entities,c930d94c36baac7f6357e1347bc14e51,dgm_tsa_mentioner_entities__c930d94c36baac7f6357e1347bc14e51
flypgv,Pitt-Greenville Airport,"greenville, nc",agency;agency leadership;tsa iir;airport security;pre checks,airport,35.6338958,-77.3812179,,,Airport,Pitt-Greenville Airport,,dgm_tsa_mentioner_entities,6c5364dcb319482974ae1d2d71414a35,dgm_tsa_mentioner_entities__6c5364dcb319482974ae1d2d71414a35
gspairport,Greenville-Spartanburg International Airport,"greer, sc",agency;agency leadership;tsa iir;airport security;pre checks,airport,34.8959008,-82.2172338,,,Airport,Greenville-Spartanburg International Airport,,dgm_tsa_mentioner_entities,1cdd3d2b239458cdafec1e60ce73adbc,dgm_tsa_mentioner_entities__1cdd3d2b239458cdafec1e60ce73adbc
flygpt,Gulfport-Biloxi International Airport,"gulfport, ms",agency;agency leadership;tsa iir;airport security;pre checks,airport,30.4131137,-89.0727778,,,Airport,Gulfport-Biloxi International Airport,,dgm_tsa_mentioner_entities,031b86fd8e68f69e137b2a9050408428,dgm_tsa_mentioner_entities__031b86fd8e68f69e137b2a9050408428
guc_airport,Gunnison–Crested Butte Regional Airport,"gunnison, co",agency;agency leadership;tsa iir;airport security;pre checks,airport,38.5371548,-106.935603,,,Airport,Gunnison–Crested Butte Regional Airport,,dgm_tsa_mentioner_entities,afc7c867f08c44d47314b61632f0cb77,dgm_tsa_mentioner_entities__afc7c867f08c44d47314b61632f0cb77
iflysun,Friedman Memorial Airport,"hailey, id",agency;agency leadership;tsa iir;airport security;pre checks,airport,43.5036736,-114.2991725,,,Airport,Friedman Memorial Airport,,dgm_tsa_mentioner_entities,1e04944ee78a402e1ba1f26c5daf3c1c,dgm_tsa_mentioner_entities__1e04944ee78a402e1ba1f26c5daf3c1c
flythevalley,Valley International Airport,"harlingen, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,26.2234764,-97.6623631,,,Airport,Valley International Airport,,dgm_tsa_mentioner_entities,589f623eb3b3bb2b2215478d1c91eb8f,dgm_tsa_mentioner_entities__589f623eb3b3bb2b2215478d1c91eb8f
flyhia,Harrisburg International Airport,"harrisburg, pa",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.1942375,-76.7576672,,,Airport,Harrisburg International Airport,,dgm_tsa_mentioner_entities,8aefd6dd32581ae713d3bbe3689f2899,dgm_tsa_mentioner_entities__8aefd6dd32581ae713d3bbe3689f2899
laurelregional,Hattiesburg-Laurel Regional Airport,"hattiesburg, mi",agency;agency leadership;tsa iir;airport security;pre checks,airport,31.468239,-89.335421,,,Airport,Hattiesburg-Laurel Regional Airport,,dgm_tsa_mentioner_entities,0875f380b851f07e169d4ebebb18caa9,dgm_tsa_mentioner_entities__0875f380b851f07e169d4ebebb18caa9
hdnco,Yampa Valley Regional Airport,"hayden, co",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.4847488,-107.2197265,,,Airport,Yampa Valley Regional Airport,,dgm_tsa_mentioner_entities,e349edab892bf4e48f83332719d81f11,dgm_tsa_mentioner_entities__e349edab892bf4e48f83332719d81f11
147thattackwing,Ellington Field Joint Reserve Base,"houston, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,29.6081546,-95.1690462,,,Airport,Ellington Field Joint Reserve Base,,dgm_tsa_mentioner_entities,4a2d93013c934b23e6cc71fe522d9750,dgm_tsa_mentioner_entities__4a2d93013c934b23e6cc71fe522d9750
hobbyairport,William P. Hobby Airport,"houston, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,29.6459141,-95.2768951,,,Airport,William P. Hobby Airport,,dgm_tsa_mentioner_entities,39347b74fcf72c54b5c9b0ce542bee37,dgm_tsa_mentioner_entities__39347b74fcf72c54b5c9b0ce542bee37
iah,George Bush Intercontinental Airport,"houston, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,29.9902199,-95.3367827,,,Airport,George Bush Intercontinental Airport,,dgm_tsa_mentioner_entities,72be86cc64b7944a9e170889368e5b6e,dgm_tsa_mentioner_entities__72be86cc64b7944a9e170889368e5b6e
tristateairport,Tri-State Airport,"huntington, wv",agency;agency leadership;tsa iir;airport security;pre checks,airport,38.3693378,-82.5557309,,,Airport,Tri-State Airport,,dgm_tsa_mentioner_entities,e9a75a337a2839ebc050b47a87e5321e,dgm_tsa_mentioner_entities__e9a75a337a2839ebc050b47a87e5321e
flyhsv,Huntsville International Airport,"huntsville, al",agency;agency leadership;tsa iir;airport security;pre checks,airport,34.6403329,-86.7756899,,,Airport,Huntsville International Airport,,dgm_tsa_mentioner_entities,5cf9e0b4a37a76991add3eaa9ce516de,dgm_tsa_mentioner_entities__5cf9e0b4a37a76991add3eaa9ce516de
hyaairport,Cape Cod Gateway Airport,"hyannis, ma",agency;agency leadership;tsa iir;airport security;pre checks,airport,41.6673379,-70.2847445,,,Airport,Cape Cod Gateway Airport,,dgm_tsa_mentioner_entities,42e47609023ade2431e1881261a7dc27,dgm_tsa_mentioner_entities__42e47609023ade2431e1881261a7dc27
iflyida,Idaho Falls Regional Airport,"idaho falls, id",agency;agency leadership;tsa iir;airport security;pre checks,airport,43.5152294,-112.0678843,,,Airport,Idaho Falls Regional Airport,,dgm_tsa_mentioner_entities,cd6067c59cc28f290dd0138d52138d6e,dgm_tsa_mentioner_entities__cd6067c59cc28f290dd0138d52138d6e
indairport,Indianapolis International Airport,"indianapolis, in",agency;agency leadership;tsa iir;airport security;pre checks,airport,39.7168593,-86.2955952,,,Airport,Indianapolis International Airport,,dgm_tsa_mentioner_entities,973ed6a4075b43e78d3744259e6f0396,dgm_tsa_mentioner_entities__973ed6a4075b43e78d3744259e6f0396
limacarthur,Long Island MacArthur Airport,"islip, ny",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.7956189,-73.0988025,,,Airport,Long Island MacArthur Airport,,dgm_tsa_mentioner_entities,ccd378cd293e03e233807f051a65ebe7,dgm_tsa_mentioner_entities__ccd378cd293e03e233807f051a65ebe7
flyithaca,Ithaca Tompkins International Airport,"ithaca, ny",agency;agency leadership;tsa iir;airport security;pre checks,airport,42.4910848,-76.458504,,,Airport,Ithaca Tompkins International Airport,,dgm_tsa_mentioner_entities,2c7f28be6b708e06776241d7784b271b,dgm_tsa_mentioner_entities__2c7f28be6b708e06776241d7784b271b
jacksonairports,Jackson-Medgar Wiley Evers International Airport,"jackson, mi",agency;agency leadership;tsa iir;airport security;pre checks,airport,32.3122283,-90.0764217,,,Airport,Jackson-Medgar Wiley Evers International Airport,,dgm_tsa_mentioner_entities,d8f443a48d48a36fa7bc44506db1cb05,dgm_tsa_mentioner_entities__d8f443a48d48a36fa7bc44506db1cb05
jhairport,Jackson Hole Airport,"jackson, wy",agency;agency leadership;tsa iir;airport security;pre checks,airport,43.6084108,-110.7366517,,,Airport,Jackson Hole Airport,,dgm_tsa_mentioner_entities,03d7396e0645171ed34633d2b4ea84e3,dgm_tsa_mentioner_entities__03d7396e0645171ed34633d2b4ea84e3
jaxairport,Jacksonville International Airport,"jacksonville, fl",agency;agency leadership;tsa iir;airport security;pre checks,airport,30.4940713,-81.6879368,,,Airport,Jacksonville International Airport,,dgm_tsa_mentioner_entities,7270ed246b0670f9afa201063a7cb277,dgm_tsa_mentioner_entities__7270ed246b0670f9afa201063a7cb277
flyoaj,Albert J. Ellis Airport,"jacksonville, nc",agency;agency leadership;tsa iir;airport security;pre checks,airport,34.8291316,-77.6068843,,,Airport,Albert J. Ellis Airport,,dgm_tsa_mentioner_entities,fcd5db4b3f2f5688763f3f7f2b4af240,dgm_tsa_mentioner_entities__fcd5db4b3f2f5688763f3f7f2b4af240
koa_airport,Ellison Onizuka Kona International Airport at Keāhole,"kailua-kona, hi",agency;agency leadership;tsa iir;airport security;pre checks,airport,19.736916,-156.0429246,,,Airport,Ellison Onizuka Kona International Airport at Keāhole,,dgm_tsa_mentioner_entities,e9f9619129115e6c11e1ec7a39da02c5,dgm_tsa_mentioner_entities__e9f9619129115e6c11e1ec7a39da02c5
flyazo,Kalamazoo/Battle Creek International Airport,"kalamazoo, mi",agency;agency leadership;tsa iir;airport security;pre checks,airport,42.2315867,-85.5500121,,,Airport,Kalamazoo/Battle Creek International Airport,,dgm_tsa_mentioner_entities,376e3a584afb6dc2ea5616dcb35d6d38,dgm_tsa_mentioner_entities__376e3a584afb6dc2ea5616dcb35d6d38
iflyglacier,Glacier Park International Airport,"kalispell, mt",agency;agency leadership;tsa iir;airport security;pre checks,airport,48.3076648,-114.2525337,,,Airport,Glacier Park International Airport,,dgm_tsa_mentioner_entities,eb4804ead918a814dbf6f9da2a360d2d,dgm_tsa_mentioner_entities__eb4804ead918a814dbf6f9da2a360d2d
kciairport,Kansas City International Airport,"kansas city, mo",agency;agency leadership;tsa iir;airport security;pre checks,airport,39.3035862,-94.7092596,,,Airport,Kansas City International Airport,,dgm_tsa_mentioner_entities,d0107d2946f3d44e93d1d7cc5fd9fa1d,dgm_tsa_mentioner_entities__d0107d2946f3d44e93d1d7cc5fd9fa1d
enaairport,Kenai Municipal Airport,"kenai, ak",agency;agency leadership;tsa iir;airport security;pre checks,airport,60.56501,-151.2467651,,,Airport,Kenai Municipal Airport,,dgm_tsa_mentioner_entities,bcb95b9f7b93c4c768685eb436e87ac9,dgm_tsa_mentioner_entities__bcb95b9f7b93c4c768685eb436e87ac9
eyw_kwia,Key West International Airport,"key west, fl",agency;agency leadership;tsa iir;airport security;pre checks,airport,24.5536707,-81.7549737,,,Airport,Key West International Airport,,dgm_tsa_mentioner_entities,91fb070b74dd50a257f3f98291d257ec,dgm_tsa_mentioner_entities__91fb070b74dd50a257f3f98291d257ec
killeenairport,Killeen-Fort Hood Regional Airport,"killeen, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,31.0613802,-97.8213287,,,Airport,Killeen-Fort Hood Regional Airport,,dgm_tsa_mentioner_entities,747902f52bf1bd1b8625e3d1f6087e49,dgm_tsa_mentioner_entities__747902f52bf1bd1b8625e3d1f6087e49
flyknoxville,McGhee Tyson Airport,"knoxville, tn",agency;agency leadership;tsa iir;airport security;pre checks,airport,35.810833,-83.993889,,,Airport,McGhee Tyson Airport,,dgm_tsa_mentioner_entities,cdc8b3b1a76f95ae3f3d8c00325ebeb4,dgm_tsa_mentioner_entities__cdc8b3b1a76f95ae3f3d8c00325ebeb4
lseairport,La Crosse Regional Airport,"la crosse, wi",agency;agency leadership;tsa iir;airport security;pre checks,airport,43.8755407,-91.2637365,,,Airport,La Crosse Regional Airport,,dgm_tsa_mentioner_entities,5346a5d4e0b5fbb291b721bff59aef1e,dgm_tsa_mentioner_entities__5346a5d4e0b5fbb291b721bff59aef1e
lftairport,Lafayette Regional Airport,"lafayette, la",agency;agency leadership;tsa iir;airport security;pre checks,airport,30.159158,-91.968267,,,Airport,Lafayette Regional Airport,,dgm_tsa_mentioner_entities,b00835f25391015996b028761ffff4e5,dgm_tsa_mentioner_entities__b00835f25391015996b028761ffff4e5
flylch,Lake Charles Regional Airport,"lake charles, la",agency;agency leadership;tsa iir;airport security;pre checks,airport,30.1229972,-93.2211183,,,Airport,Lake Charles Regional Airport,,dgm_tsa_mentioner_entities,3307e43f682fff09d2ca4e4714aba5c0,dgm_tsa_mentioner_entities__3307e43f682fff09d2ca4e4714aba5c0
lnsairport,Lancaster Airport,"lancaster, pa",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.1187769,-76.2993703,,,Airport,Lancaster Airport,,dgm_tsa_mentioner_entities,8066d7f1698d6ae7ba7c9ff504322bbb,dgm_tsa_mentioner_entities__8066d7f1698d6ae7ba7c9ff504322bbb
flylansing,Capital Region International Airport,"lansing, mi",agency;agency leadership;tsa iir;airport security;pre checks,airport,42.7751086,-84.5902134,,,Airport,Capital Region International Airport,,dgm_tsa_mentioner_entities,811ebcfeeb61b996f502c79c8bce1451,dgm_tsa_mentioner_entities__811ebcfeeb61b996f502c79c8bce1451
flylaredolrd,Laredo International Airport,"laredo, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,27.5437221,-99.4557113,,,Airport,Laredo International Airport,,dgm_tsa_mentioner_entities,0296623135e6e6eddf9676e0177809f9,dgm_tsa_mentioner_entities__0296623135e6e6eddf9676e0177809f9
lasairport,McCarran International Airport,"las vegas, nevada",agency;agency leadership;tsa iir;airport security;pre checks,airport,36.0839998,-115.1537389,,,Airport,McCarran International Airport,,dgm_tsa_mentioner_entities,2f98e56bb24da26f49ecd762683a61f9,dgm_tsa_mentioner_entities__2f98e56bb24da26f49ecd762683a61f9
palmerairport,Arnold Palmer Regional Airport,"latrobe, pa",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.2730026,-79.4057159,,,Airport,Arnold Palmer Regional Airport,,dgm_tsa_mentioner_entities,568e0be86c3566263cd58c792c894616,dgm_tsa_mentioner_entities__568e0be86c3566263cd58c792c894616
bgairport,Blue Grass Airport,"lexington, ky",agency;agency leadership;tsa iir;airport security;pre checks,airport,38.0377615,-84.6026083,,,Airport,Blue Grass Airport,,dgm_tsa_mentioner_entities,a6c98713e1fc16d641be841a3f259e9a,dgm_tsa_mentioner_entities__a6c98713e1fc16d641be841a3f259e9a
lnkairport,Lincoln Airport,"lincoln, ne",agency;agency leadership;tsa iir;airport security;pre checks,airport,40.8506586,-96.7581014,,,Airport,Lincoln Airport,,dgm_tsa_mentioner_entities,b0a3f40e37ba423bbabc20b976e89029,dgm_tsa_mentioner_entities__b0a3f40e37ba423bbabc20b976e89029
litairport,Clinton National Airport,"little rock, ar",agency;agency leadership;tsa iir;airport security;pre checks,airport,34.7307049,-92.2216531,,,Airport,Clinton National Airport,,dgm_tsa_mentioner_entities,624566d3d057fdc5cadf70aa7d01554a,dgm_tsa_mentioner_entities__624566d3d057fdc5cadf70aa7d01554a
lgbairport,Long Beach Airport,"long beach, ca",agency;agency leadership;tsa iir;airport security;pre checks,airport,33.8167909,-118.1513589,,,Airport,Long Beach Airport,,dgm_tsa_mentioner_entities,7d8c7c905b2ccdce4755b7d9efeab5e5,dgm_tsa_mentioner_entities__7d8c7c905b2ccdce4755b7d9efeab5e5
flylaxairport,Los Angeles International Airport,"los angeles, ca",agency;agency leadership;tsa iir;airport security;pre checks,airport,33.9415889,-118.40853,,,Airport,Los Angeles International Airport,,dgm_tsa_mentioner_entities,1e41e1392116029cfdd73257519a8f5a,dgm_tsa_mentioner_entities__1e41e1392116029cfdd73257519a8f5a
flylouisville,Louisville Muhammad Ali International Airport,"louisville, ky",agency;agency leadership;tsa iir;airport security;pre checks,airport,38.175662,-85.7369231,,,Airport,Louisville Muhammad Ali International Airport,,dgm_tsa_mentioner_entities,420c570e9af501c1798863afc928a03c,dgm_tsa_mentioner_entities__420c570e9af501c1798863afc928a03c
flylbb,Lubbock Preston Smith International Airport,"lubbock, tx",agency;agency leadership;tsa iir;airport security;pre checks,airport,33.6565685,-101.8222599,,,Airport,Lubbock Preston Smith International Airport,,dgm_tsa_mentioner_entities,1d159204af41ed8b61cf18d9812f85a0,dgm_tsa_mentioner_entities__1d159204af41ed8b61cf18d9812f85a0
flylyh,Lynchburg Regional Airport,"lynchburg, va",agency;agency leadership;tsa iir;airport security;pre checks,airport,37.3261063,-79.2014004,,,Airport,Lynchburg Regional Airport,,dgm_tsa_mentioner_entities,28d0fe91441740e284ef2bedcaf00ccd,dgm_tsa_mentioner_entities__28d0fe91441740e284ef2bedcaf00ccd
iflymacon,Middle Georgia Regional Airport,"macon, ga",agency;agency leadership;tsa iir;airport security;pre checks,airport,32.7014571,-83.6501008,,,Airport,Middle Georgia Regional Airport,,dgm_tsa_mentioner_entities,112703f104d2e3df812e9ab5b8a0c568,dgm_tsa_mentioner_entities__112703f104d2e3df812e9ab5b8a0c568
msn_airport,Dane County Regional Airport,"madison, wi",agency;agency leadership;tsa iir;airport security;pre checks,airport,43.1390659,-89.3364128,,,Airport,Dane County Regional Airport,,dgm_tsa_mentioner_entities,eec3a4dfea960205504115323dbdb51f,dgm_tsa_mentioner_entities__eec3a4dfea960205504115323dbdb51f
flymanchester,Manchester–Boston Regional Airport,"manchester, nh",agency;agency leadership;tsa iir;airport security;pre checks,airport,42.929687,-71.4352177,,,Airport,Manchester–Boston Regional Airport,,dgm_tsa_mentioner_entities,5a0531a0e40e1a09da5aed7daf806014,dgm_tsa_mentioner_entities__5a0531a0e40e1a09da5aed7daf806014
